timestamp,symbol,direction,entry_price,trade_size_usd,entry_shares,confidence,reasoning,market_ts,condition_id,outcome,pnl,exit_price,exit_timestamp,yes_order_id,no_order_id,yes_shares,no_shares,expected_profit
2026-04-22T19:57:18+00:00,BTC,ARBITRAGE,0.0,0.5106560000000033,0.0,100,Arbitrage: YES@$0.2500 NO@$0.7100 Expected: $0.0105,1776887700,0x778bfd7792b6e215946333752c472786b9e8ba7924c473e5dc38432884f2a193,OPEN,0.0,0.0,,DRY_YES_1776887838,DRY_NO_1776887838,1.0213120000000067,0.3596169014084531,0.01054068169050899
2026-04-22T19:57:22+00:00,BTC,ARBITRAGE,0.0,0.5106560000000033,0.0,100,Arbitrage: YES@$0.2500 NO@$0.7100 Expected: $0.0105,1776887700,0x778bfd7792b6e215946333752c472786b9e8ba7924c473e5dc38432884f2a193,OPEN,0.0,0.0,,DRY_YES_1776887842,DRY_NO_1776887842,1.0213120000000067,0.3596169014084531,0.01054068169050899
2026-04-22T19:57:27+00:00,BTC,ARBITRAGE,0.0,0.5106560000000033,0.0,100,Arbitrage: YES@$0.2500 NO@$0.7100 Expected: $0.0105,1776887700,0x778bfd7792b6e215946333752c472786b9e8ba7924c473e5dc38432884f2a193,OPEN,0.0,0.0,,DRY_YES_1776887847,DRY_NO_1776887847,1.0213120000000067,0.3596169014084531,0.01054068169050899
2026-04-22T19:57:32+00:00,BTC,ARBITRAGE,0.0,0.5106560000000033,0.0,100,Arbitrage: YES@$0.2500 NO@$0.7100 Expected: $0.0105,1776887700,0x778bfd7792b6e215946333752c472786b9e8ba7924c473e5dc38432884f2a193,OPEN,0.0,0.0,,DRY_YES_1776887852,DRY_NO_1776887852,1.0213120000000067,0.3596169014084531,0.01054068169050899
2026-04-22T20:09:09+00:00,ETH,ARBITRAGE,0.0,1.5414619999999997,0.0,100,Arbitrage: YES@$0.2850 NO@$0.6350 Expected: $0.1002,1776888300,0x57208212fb9c2aca1159526d8e1cf61a37059070a4bfe28b463ccede04746483,OPEN,0.0,0.0,,DRY_YES_1776888549,DRY_NO_1776888549,2.704319298245614,1.2137496062992124,0.10022149393792225
2026-04-22T20:36:48+00:00,ETH,ARBITRAGE,0.0,1.6703127500000046,0.0,100,Arbitrage: YES@$0.2200 NO@$0.6950 Expected: $0.1183,1776890100,0xe70aef2054ba965099f5d1a0c750c2b951dad73f0a812861f63e95e5560a1583,OPEN,0.0,0.0,,DRY_YES_1776890208,DRY_NO_1776890208,3.796165340909101,1.2016638489208666,0.11831983406873127
